feature,importance
out__speaker_prob__q25,0.21579606716651561
out__radial_ratio__q25,0.21570886633057293
out__overlay_prob__max,0.2151393937680815
out__bumper_score__std,0.214926710820675
emotion__emotional_polarity_ratio,0.212746097804692
out__centroid__mean,0.21256177791383418
out__audio_hook_similarity__trend,0.21246323209017107
out__zcr__min,0.21179715161174886
out__depth_variance__q25,0.21146388896718168
out__unique_classes__q25,0.20981386049113065
out__voiced_frac__median,0.20652831983812417
out__edit_pace_x_screencast__std,0.2025216346620305
out__flow_mag_med__std,0.20117547012073628
out__audio_momentum__trend,0.19466556261659712
out__loudness_variance__mean,0.19285902576076072
out__object_count__q25,0.19171689787031881
out__crutch_cnt__max,0.18793565280363772
out__rolloff__q25,0.18637375150625926
interval_label_mean__solution_radical,0.18238327734774296
out__speaker_prob__median,0.1800386529542946
out__brightness__q25,0.17946717988439304
out__hook_score__std,0.17698700309398024
out__object_count__median,0.17356822088365761
out__sharpness__q75,0.1721360877305365
out__radial_med__min,0.169966099308894
out__flow_mag_med__max,0.16980256656324283
out__rolloff__q75,0.16966713515742082
out__speaker_prob__trend,0.16866233026444505
out__voiced_frac__std,0.16653082060229224
out__loudness_change__median,0.1662137991023674
out__visual_entropy__max,0.16589467242628922
out__depth_variance__median,0.1650552753627225
out__flow_mag_med__median,0.16207177046348303
out__n_chapters__min,0.16150105163900705
out__sharpness__mean,0.16137763758374332
out__n_ad_segments__median,0.15917330717501754
out__chapter_id__median,0.15715363073476196
out__sharpness__min,0.15692775744754467
interval_label_mean__solution_fast,0.15549963863279354
segments_count,0.1541302527934234
out__radial_med__mean,0.15352521946701675
out__rolloff__trend,0.1526497276700442
out__radial_med__max,0.15202923659125386
out__flow_mag_med__mean,0.1500605108577246
out__rolloff__max,0.14894903856557093
out__brightness__max,0.14805398912874
out__chapter_id__q25,0.14753430198848977
out__scene_novelty__trend,0.14699628487913294
out__pitch_std__q25,0.1463319763888943
out__brightness__std,0.14598420316882135
out__speech_rate_cv__trend,0.14460452593574874
out__speech_complexity__median,0.14438332032571194
expectation_mismatch_points_count,0.14429450171678987
out__text_prob__std,0.14215043552723355
out__voiced_frac__q75,0.1406359926605442
out__loudness_change__trend,0.13903330227243277
out__radial_ratio__median,0.1380765034283759
out__n_ad_segments__max,0.13773735927149247
out__overlay_prob__q75,0.13745641608331166
out__motion_speed__std,0.1362571350474911
out__voiced_frac__max,0.13541755664375735
out__cultural_ref_cnt__min,0.13528697807329945
out__audio_topic_shift__std,0.13447073614083038
out__speaker_prob__q75,0.13309963177822887
emotion__personal_pronoun_ratio,0.1310226880454326
out__sharpness__std,0.13001922010533712
out__n_ad_segments__q75,0.1299130116329852
out__speech_rate_cv__q75,0.12725721256507508
out__chapter_id__max,0.12608138121852724
out__speech_rate_cv__mean,0.12587571630528632
out__topic_shift__q25,0.12528155658138684
out__visual_entropy__mean,0.12494869563861696
out__screencast_prob__median,0.12341759026619337
out__voiced_frac__min,0.12299571736811972
out__pitch_std__mean,0.12280262772518621
out__radial_ratio__mean,0.12248124184435254
out__beat_sync__max,0.12129375177735731
out__visual_entropy__min,0.12124509122449985
out__text_prob__median,0.1200714278341625
evidence_concreteness_density_mean,0.11935518194361663
out__pitch_std__trend,0.11727969552471448
out__rms__q75,0.11692127636395007
out__zcr__mean,0.11672291762057578
out__centroid__trend,0.11621761933124031
out__zcr__q25,0.11464188753800517
out__motion_speed__median,0.11422108340185275
out__pitch_mean__trend,0.11385488853224661
out__overlay_prob__mean,0.11178015521914453
out__scene_novelty__q75,0.1117360489009337
out__edit_pace__std,0.11168752910736142
interval_label_mean__quick_tip,0.11136611065324623
out__overlay_prob__median,0.11097618635224862
out__pitch_std__max,0.11095753630881514
out__segment_self_similarity__q25,0.10860016749929664
out__pause_rate__mean,0.10740739265215804
out__speaker_prob__std,0.10692379166239244
out__loudness_variance__median,0.10676975282748458
evidence_water_ratio_mean,0.10608554784268893
out__rms__trend,0.10442989637417424
out__radial_med__q75,0.10191689309786714
out__voiced_frac__q25,0.10136264189473623
out__viewer_address__mean,0.10037779195192212
out__text_prob__q75,0.09862613657473025
out__loudness_change__std,0.09845831313745437
out__speech_complexity__q25,0.09698492234670261
out__lexical_diversity__min,0.0967237854546821
out__rolloff__median,0.09661146101717043
out__visual_self_similarity__max,0.0960471042939108
out__beat_sync_ratio__trend,0.09524870256562644
out__pitch_std__q75,0.09497373304796419
out__loudness_variance__q25,0.0940376850363787
out__speech_rate_cv__median,0.09396233055152863
out__sharpness__q25,0.09383449392055364
out__loudness_variance__trend,0.09297270386313883
out__flow_mag_med__q25,0.09265854603284025
out__n_ad_segments__min,0.09118999651137788
out__audio_novelty__median,0.09051750401825866
out__wps__median,0.09048175887148704
out__topic_change_rate__max,0.08968762944881449
linguistic__subordinate_clause_ratio,0.0881068866038375
out__topic_shift__min,0.08749126172076445
out__crutch_cnt__std,0.08731233397638365
out__depth_variance__q75,0.08674675468858525
out__edit_pace__mean,0.08659870932958172
out__avg_word_length__median,0.08627914186370393
out__is_ad__std,0.08574282793305953
out__speaker_prob__max,0.08550918317098882
out__pitch_mean__max,0.081564821066071
out__edit_pace_x_screencast__max,0.08155210686184934
out__loudness_variance__std,0.08151784407007504
out__bumper_score__trend,0.08025387679062324
out__topic_shift__std,0.07940046562670422
out__visual_entropy__median,0.07911783793028596
out__loudness_change__q75,0.07801626497324579
out__sharpness__max,0.07713418427184257
out__visual_hook_similarity__q25,0.07709766038591505
out__rms__std,0.07693080328436368
out__depth_mean__max,0.07609006102254436
out__viewer_address__trend,0.07417800964112427
out__motion_speed__q75,0.07416392817965801
out__audio_self_similarity__q75,0.07338615699403275
interval_label_mean__solution_simple,0.0728775781878009
out__visual_hook_similarity__std,0.07256230634583635
out__loudness_variance__q75,0.07242350328935161
out__loudness_change__mean,0.07222071691989912
out__is_intro__std,0.07131876802495771
out__visual_entropy__q75,0.07102401863200143
out__loudness_change__q25,0.06912355021768771
out__scene_novelty__median,0.0690458884222698
out__audio_hook_similarity__median,0.06713320207834615
out__syntactic_depth__min,0.06689433817616268
out__n_ad_segments__mean,0.06653060989067423
out__ekman_joy__trend,0.06374979715359778
out__ekman_excitement__trend,0.06163962086894449
out__depth_mean__trend,0.06138291719229925
out__beat_sync_ratio__mean,0.06012565207606564
out__screencast_prob__max,0.059895439659468266
out__question_density__median,0.0597474778304923
out__wps__std,0.05904764297876798
out__is_ad__mean,0.05894157428663347
out__viewer_engagement__median,0.05831005193450325
out__brightness__q75,0.05751405883356651
out__syntactic_depth__mean,0.05725292708758787
out__text_prob__mean,0.05666103741780798
out__pitch_std__median,0.05643451527501325
out__cumulative_info__median,0.05539612027991263
out__beat_sync__trend,0.05518527075882801
out__zcr__q75,0.055031788195640294
out__zcr__std,0.05492240511639927
out__radial_med__std,0.05485096371027198
out__zcr__median,0.05339939805310836
out__radial_med__q25,0.05333462163870586
out__visual_topic_shift__median,0.053141530487809265
out__hook_score__max,0.05283017815518824
out__audio_self_similarity__max,0.0522784333590221
evidence_authority_intervals,0.05186278654294778
out__is_ad__trend,0.051792987488096534
out__visual_momentum__median,0.05163115188999533
out__audio_momentum__q75,0.051577573026534006
out__object_count__max,0.049461769551261275
out__scene_novelty__mean,0.04934820052995921
out__scene_novelty__std,0.04877357395693951
out__ekman_neutral__q25,0.04863877112319442
out__pitch_std__std,0.04767414881973733
out__chapter_id__std,0.047365688121994376
out__topic_shift__mean,0.047305335704314985
out__flow_mag_med__q75,0.04723383192018834
out__viewer_engagement__max,0.04713435192066358
out__topic_shift__trend,0.047119009535574644
out__segment_self_similarity__max,0.04706849337165116
out__visual_self_similarity__median,0.04695593477497134
out__speech_complexity__std,0.04650015588207226
out__audio_hook_similarity__max,0.045441651639376905
out__topic_shift__median,0.04497494420440219
out__ekman_neutral__std,0.04495406823027661
out__question_density__trend,0.04481468026394368
out__question_density__mean,0.0445961182910503
out__semantic_momentum__std,0.04456346407068773
out__edit_pace_x_screencast__mean,0.044105165468507235
out__topic_shift__q75,0.04378136021421305
out__beat_sync__mean,0.04347635846670832
out__cultural_ref_cnt__std,0.042982617928868
out__storytelling__trend,0.04281306512613725
out__avg_word_length__q25,0.042585249049527096
out__centroid__q25,0.04257789117385243
out__audio_hook_similarity__q25,0.04252590762376382
out__is_outro__std,0.04243748890450124
out__ekman_intensity__trend,0.0422455768913353
out__scene_novelty__q25,0.041902609234761204
out__pitch_mean__min,0.04187045109937614
out__has_example__q75,0.04170623752509811
out__audio_topic_shift__max,0.04130280554180633
out__overlay_prob__std,0.04112017498114333
out__ekman_neutral__trend,0.040960494336632555
out__avg_word_length__mean,0.04090932383679087
out__ekman_joy__q25,0.04025692843461173
out__lexical_diversity__mean,0.03884252104997878
out__ekman_joy__q75,0.038825131400275346
out__wps__q25,0.038773718212856634
out__audio_topic_shift__min,0.03870642693554269
out__ekman_intensity__q25,0.038665458297414496
out__topic_change_rate__std,0.03848714858773552
out__depth_variance__min,0.03800403084284966
out__cumulative_info__min,0.03708524744989566
out__is_intro__trend,0.035509464760527285
out__visual_self_similarity__trend,0.035116527718108206
out__visual_topic_shift__q75,0.034727724226992066
out__audio_momentum__q25,0.034166595417979596
out__pitch_mean__std,0.03358024363892094
out__has_example__median,0.03352617398796582
out__semantic_momentum__trend,0.033399744533217965
out__hook_score__median,0.033385870483244276
out__visual_momentum__trend,0.032725170432751166
out__segment_self_similarity__median,0.03265257108306232
out__audio_novelty__min,0.03236782409458629
out__curiosity_gap__std,0.03203772155975416
out__visual_self_similarity__min,0.03199836134789482
out__viewer_engagement__std,0.031336477593005514
out__visual_topic_shift__max,0.031117232707841846
out__speaker_prob__mean,0.030955357930403944
out__is_intro__mean,0.03082747780680748
out__object_count__std,0.030393711544493274
out__visual_hook_similarity__max,0.029852797618564502
out__speech_complexity__trend,0.02963503883981744
out__audio_topic_shift__median,0.029615303982946505
out__visual_momentum__max,0.029585870297742678
out__ad_density_percent__mean,0.029066417903215493
out__aesthetic_score__q25,0.02878519185195035
out__cumulative_info__max,0.028128978101079262
out__visual_self_similarity__std,0.02716462796007004
out__syntactic_depth__max,0.027035796072612826
out__aesthetic_score__q75,0.026485192512354327
out__segment_self_similarity__mean,0.026313849830458626
out__is_question__trend,0.02613087654706392
out__lexical_diversity__std,0.026046482985354717
out__syntactic_depth__std,0.025977865801605764
out__pitch_std__min,0.025864816985354734
out__ad_density_percent__median,0.025837719801022774
out__wps__trend,0.025069703442925594
out__question_density__std,0.02493570085181366
out__viewer_engagement__trend,0.02493036727989891
out__n_chapters__trend,0.024853339390373402
out__hook_score__trend,0.024362141389298115
out__segment_self_similarity__q75,0.024318753011418996
out__bumper_score__max,0.02407139036410042
out__avg_word_length__trend,0.023999095413141703
out__hook_similarity__median,0.023710323760358972
out__ad_segment_length__trend,0.023690345286970088
out__storytelling__median,0.023415749685014677
out__depth_mean__q25,0.023318201774474794
out__cultural_ref_cnt__max,0.02323775971379226
out__ekman_neutral__median,0.02318577526613117
out__visual_topic_shift__trend,0.02316476112962234
out__ekman_intensity__max,0.023127032269389346
out__curiosity_gap__trend,0.022828723661501033
out__text_prob__q25,0.022545142055404248
out__audio_momentum__median,0.022263417066044174
out__information_density__q75,0.02165965929034531
out__semantic_momentum__min,0.021505566199216973
out__audio_hook_similarity__mean,0.021294068334805766
out__ad_segment_length__std,0.020712025817572338
out__ekman_excitement__max,0.020647836224259815
out__visual_momentum__q75,0.020591101190685267
out__information_density__trend,0.02056465372387516
out__cumulative_info__q75,0.019895658574700877
out__ekman_intensity__mean,0.0196605369638956
out__unique_classes__std,0.01945445270507734
out__audio_self_similarity__std,0.019226127296370053
out__aesthetic_score__std,0.019183690785427216
out__chapter_id__mean,0.01889126951577143
out__audio_topic_shift__q75,0.018218676275232052
out__radial_ratio__max,0.018128028708945403
out__pause_rate__median,0.017880194834506518
out__crutch_cnt__q75,0.017587577996024423
out__semantic_novelty__std,0.01757521871054849
out__semantic_momentum__q25,0.016927745035968937
out__ekman_joy__median,0.01688842948041263
out__is_outro__trend,0.01683173152498488
out__avg_word_length__max,0.016691720746361223
out__visual_hook_similarity__min,0.01663955403107516
out__audio_novelty__mean,0.015914458893081917
out__visual_momentum__q25,0.0158325884443243
out__syntactic_depth__trend,0.015544269616963414
out__lexical_diversity__trend,0.01537879462390158
out__audio_momentum__mean,0.015179660421847227
out__ekman_neutral__mean,0.015014677242128783
out__audio_novelty__q25,0.014710353687446765
out__ekman_neutral__q75,0.014681793998756234
out__depth_mean__std,0.014409392149575312
out__viewer_engagement__mean,0.014218443969641578
out__aesthetic_score__min,0.014143220084382842
out__ad_density_percent__q25,0.013978172140245751
out__speech_complexity__min,0.01386973953071631
out__semantic_novelty__q25,0.013807695158491015
out__beat_sync__std,0.013641264103283058
out__speech_complexity__q75,0.013634077537254902
out__audio_self_similarity__mean,0.013619884217283395
out__semantic_novelty__trend,0.013475330304317131
out__visual_momentum__std,0.013383840216652801
out__audio_novelty__q75,0.01326934418861477
out__audio_self_similarity__median,0.013053138916327825
out__semantic_novelty__q75,0.01284883003419271
out__depth_variance__std,0.011963829863051844
out__hook_score__mean,0.011821840017249433
out__hook_similarity__max,0.011715207514241256
out__depth_variance__max,0.011529122265354538
out__ekman_neutral__max,0.011466658748335374
out__wps__max,0.011435871961102104
out__is_question__mean,0.011427670212621411
out__cultural_ref_cnt__mean,0.011395617323579368
out__storytelling__mean,0.011265761376994383
out__cultural_ref_cnt__q25,0.011028090295025512
out__audio_hook_similarity__q75,0.010940050261239575
out__is_outro__mean,0.010803908497256575
out__avg_word_length__q75,0.010563960996826164
out__topic_change_rate__mean,0.010543816753616892
out__information_density__max,0.0101286805227042
out__has_example__std,0.010077340104409346
out__semantic_momentum__max,0.00982374257672967
out__hook_similarity__q75,0.009786278774766089
out__ekman_sadness__mean,0.009780254283192957
out__storytelling__max,0.009779591770615777
out__ad_density_percent__max,0.009613147330366553
out__audio_topic_shift__mean,0.009537626102954087
out__audio_hook_similarity__std,0.00952988103195804
out__hook_score__q25,0.009458162686991163
out__segment_self_similarity__trend,0.009277304296899666
out__ekman_sadness__max,0.009149186107608986
out__depth_mean__q75,0.00900344186095372
out__information_density__median,0.008852553840158327
out__information_density__min,0.008773187057965178
out__crutch_cnt__trend,0.008763114182244082
out__depth_variance__trend,0.008671645180353998
out__wps__q75,0.008636040622365834
out__audio_self_similarity__min,0.008623562287670822
out__aesthetic_score__max,0.008420507610416192
out__chapter_id__trend,0.008368464513142621
out__crutch_cnt__mean,0.008315083414401984
out__ad_density_percent__min,0.008210287925221526
out__curiosity_gap__mean,0.008173308023738172
out__topic_shift__max,0.008082533910790456
out__cumulative_info__std,0.008049874288724699
out__audio_momentum__max,0.007916974124478374
out__ekman_intensity__median,0.007916265468863013
out__hook_similarity__mean,0.007853470719297782
out__ekman_sadness__trend,0.007728683818568742
out__ad_segment_length__max,0.00746573962821376
out__hook_similarity__std,0.007357521280191061
out__ekman_joy__max,0.0073182181192848845
out__semantic_momentum__median,0.007122758561138855
out__information_density__q25,0.007080168527527695
out__viewer_engagement__q25,0.00706350614467167
out__audio_self_similarity__q25,0.007037681022646137
out__storytelling__std,0.006963292247929839
out__ad_segment_length__mean,0.006928616744824129
out__information_density__mean,0.006785948840441179
out__ad_density_percent__std,0.006658183592880525
out__unique_classes__mean,0.0066130460010067295
out__information_density__std,0.006402721033522468
out__edit_pace_x_screencast__trend,0.006335217333332976
out__visual_hook_similarity__mean,0.006242427937569851
out__syntactic_depth__median,0.006102408748222519
out__viewer_address__std,0.005621603673557319
out__audio_momentum__std,0.005549503308962073
out__aesthetic_score__mean,0.005547792385058167
out__visual_topic_shift__q25,0.005370840049647367
out__audio_hook_similarity__min,0.0052038917995908054
out__audio_topic_shift__q25,0.005151390570560119
out__depth_mean__min,0.005109107388205188
out__beat_sync_ratio__std,0.005081392161364556
out__storytelling__q75,0.004952796147931646
out__hook_has_address__trend,0.004823731600465242
out__overlay_prob__q25,0.004806041376925203
out__ekman_excitement__std,0.004762893095251785
out__semantic_momentum__q75,0.004734600529007796
out__topic_change_rate__trend,0.00419772461218641
out__ekman_intensity__q75,0.004181572003874824
out__hook_similarity__trend,0.004169641922819617
out__visual_self_similarity__mean,0.0036759441123704975
out__visual_topic_shift__std,0.0036028061184053316
out__ekman_sadness__std,0.003459485553929144
out__ekman_joy__min,0.0034025997992089426
out__semantic_momentum__mean,0.0032888657056475527
out__avg_word_length__std,0.003285996270408954
out__visual_hook_similarity__median,0.003163525279505834
out__object_count__mean,0.002978626202227801
out__is_question__std,0.0029406894932101618
out__cultural_ref_cnt__median,0.002765194769649145
out__cumulative_info__mean,0.002559811501575041
out__semantic_novelty__median,0.0024586130483902615
out__cultural_ref_cnt__q75,0.002424740381199032
out__lexical_diversity__median,0.002272698639132352
out__semantic_novelty__mean,0.0019149718134489398
out__has_example__trend,0.0018702952408485786
out__ad_density_percent__q75,0.0018229338855263115
out__visual_hook_similarity__trend,0.0015109596168532947
out__lexical_diversity__q25,0.001495210681576148
out__viewer_engagement__q75,0.0012749819908337654
out__hook_score__min,0.0011742321948231692
out__object_count__q75,0.0011425084028367381
out__aesthetic_score__trend,0.0010090107299275744
out__syntactic_depth__q75,0.0009320104683647072
out__ekman_intensity__min,0.0008418436323363928
out__depth_mean__mean,0.0007726636397015964
out__ekman_joy__mean,0.0007123793035927228
out__object_count__trend,0.0005780169083020217
out__n_ad_segments__trend,0.0004972580603861014
out__speech_complexity__max,3.4479128144027094e-05
out__ekman_joy__std,2.6087418636295103e-05
out__hook_similarity__q25,1.909340795290426e-05
out__visual_self_similarity__q75,1.4241690277727169e-05
channel_subscribers,0.0
linguistic__technical_term_density,0.0
out__speaker_prob__min,0.0
out__text_prob__min,0.0
out__motion_speed__min,0.0
out__edit_pace__min,0.0
out__edit_pace__median,0.0
out__edit_pace__q25,0.0
out__edit_pace__q75,0.0
out__scene_novelty__min,0.0
out__overlay_prob__min,0.0
out__bumper_score__min,0.0
out__bumper_score__median,0.0
out__bumper_score__q25,0.0
out__bumper_score__q75,0.0
out__flow_mag_med__min,0.0
out__radial_ratio__min,0.0
out__centroid__min,0.0
out__rolloff__min,0.0
out__pause_rate__min,0.0
out__pause_rate__q25,0.0
out__speech_rate_cv__min,0.0
out__beat_sync__min,0.0
out__beat_sync__median,0.0
out__beat_sync__q25,0.0
out__beat_sync__q75,0.0
out__beat_sync_ratio__min,0.0
out__beat_sync_ratio__median,0.0
out__beat_sync_ratio__q25,0.0
out__beat_sync_ratio__q75,0.0
out__wps__min,0.0
out__viewer_address__min,0.0
out__viewer_address__median,0.0
out__viewer_address__q25,0.0
out__viewer_address__q75,0.0
out__crutch_cnt__min,0.0
out__crutch_cnt__median,0.0
out__crutch_cnt__q25,0.0
out__is_ad__min,0.0
out__is_ad__median,0.0
out__is_ad__q25,0.0
out__is_ad__q75,0.0
out__ad_segment_length__min,0.0
out__ad_segment_length__median,0.0
out__ad_segment_length__q25,0.0
out__ad_segment_length__q75,0.0
out__n_ad_segments__std,0.0
out__ad_density_percent__trend,0.0
out__syntactic_depth__q25,0.0
out__avg_word_length__min,0.0
out__hook_similarity__min,0.0
out__segment_self_similarity__std,0.0
out__segment_self_similarity__min,0.0
out__semantic_novelty__min,0.0
out__hook_score__q75,0.0
out__hook_has_address__std,0.0
out__is_question__min,0.0
out__is_question__median,0.0
out__is_question__q25,0.0
out__is_question__q75,0.0
out__chapter_id__min,0.0
out__n_chapters__std,0.0
out__topic_change_rate__min,0.0
out__topic_change_rate__q25,0.0
out__curiosity_gap__min,0.0
out__curiosity_gap__median,0.0
out__curiosity_gap__q25,0.0
out__curiosity_gap__q75,0.0
out__storytelling__min,0.0
out__storytelling__q25,0.0
out__viewer_engagement__min,0.0
out__has_example__mean,0.0
out__has_example__min,0.0
out__has_example__q25,0.0
out__is_intro__min,0.0
out__is_intro__median,0.0
out__is_intro__q25,0.0
out__is_intro__q75,0.0
out__is_outro__min,0.0
out__is_outro__median,0.0
out__is_outro__q25,0.0
out__is_outro__q75,0.0
out__cumulative_info__q25,0.0
out__cumulative_info__trend,0.0
out__visual_momentum__mean,0.0
out__visual_momentum__min,0.0
out__visual_self_similarity__q25,0.0
out__visual_topic_shift__mean,0.0
out__object_count__min,0.0
out__unique_classes__min,0.0
out__unique_classes__trend,0.0
out__audio_momentum__min,0.0
out__audio_novelty__std,0.0
out__aesthetic_score__median,0.0
out__depth_mean__median,0.0
out__edit_pace_x_screencast__min,0.0
out__edit_pace_x_screencast__median,0.0
out__edit_pace_x_screencast__q25,0.0
out__edit_pace_x_screencast__q75,0.0
out__is_ad_x_viewer_address__min,0.0
out__is_ad_x_viewer_address__median,0.0
out__is_ad_x_viewer_address__q25,0.0
out__is_ad_x_viewer_address__q75,0.0
out__question_density__min,0.0
out__question_density__q25,0.0
out__ekman_excitement__mean,0.0
out__ekman_excitement__min,0.0
out__ekman_excitement__median,0.0
out__ekman_excitement__q25,0.0
out__ekman_excitement__q75,0.0
out__ekman_sadness__min,0.0
out__ekman_sadness__median,0.0
out__ekman_sadness__q25,0.0
out__ekman_sadness__q75,0.0
out__ekman_neutral__min,0.0
out__ekman_intensity__std,0.0
__baseline_val__,0.0
__point_norm__,0.0
