feature,importance
out__flow_mag_med__median,0.08905292646104122
expectation_mismatch_points_count,0.08729746390251586
out__information_density__median,0.0856461768084965
out__rolloff__median,0.08564212644552902
out__is_question__max,0.08543846235431625
interval_label_mean__quick_tip,0.08454191238877251
out__audio_topic_shift__std,0.0845179427792614
out__hook_has_address__min,0.08319347669019958
out__ekman_intensity__q75,0.08148571886623146
out__viewer_engagement__trend,0.08127251235614942
out__lexical_diversity__min,0.08049847650896774
out__bumper_score__max,0.08019323399900098
out__pitch_std__min,0.07966704314884936
out__scene_novelty__median,0.07961323345693519
out__chapter_id__q25,0.07905079178157938
out__lexical_diversity__q75,0.07862422524771057
out__chapter_id__median,0.07822580348002435
out__topic_shift__median,0.0771078969611314
out__edit_pace_x_screencast__trend,0.0768692686679002
out__beat_sync__mean,0.0748596147782417
out__viewer_address__mean,0.07387824784592809
out__crutch_cnt__mean,0.0727337495344871
out__hook_score__trend,0.07247294570989335
interval_label_mean__solution_simple,0.07234585712200095
out__pitch_std__std,0.07232512200565158
out__semantic_momentum__q75,0.07213776180223501
out__depth_mean__max,0.07170410667622892
out__has_example__std,0.07153582217290859
out__audio_novelty__max,0.07094696443487111
out__radial_med__std,0.07049397236963681
out__ekman_intensity__mean,0.06957937849478338
out__aesthetic_score__mean,0.06800419684312535
out__centroid__mean,0.06748848298017703
out__audio_novelty__std,0.06733785346853957
out__n_ad_segments__mean,0.06718596218504673
out__crutch_cnt__std,0.06654590485696275
out__aesthetic_score__max,0.06564788088267835
out__visual_topic_shift__mean,0.06557131278819255
out__speech_complexity__median,0.06423376279006279
out__n_ad_segments__max,0.06379269916687977
out__ekman_intensity__trend,0.06344060606963739
out__object_count__std,0.06333800793594765
out__lexical_diversity__trend,0.06251238428801204
out__motion_speed__q75,0.06208129476630832
out__visual_topic_shift__max,0.06160927833630746
out__information_density__trend,0.06151842974937853
out__loudness_variance__trend,0.06121250582142597
out__beat_sync_ratio__max,0.06082188099008214
out__n_chapters__trend,0.06065451728745881
out__semantic_novelty__trend,0.06051553365330285
out__visual_momentum__mean,0.0597845036743365
out__brightness__std,0.05946726239496898
out__hook_score__mean,0.05932139685942791
out__wps__trend,0.05819381854226714
out__speech_complexity__max,0.057781231795585884
out__n_ad_segments__min,0.056620373561501534
out__zcr__std,0.05615448020149695
out__ekman_joy__min,0.05575436722888383
out__visual_self_similarity__std,0.05564330696114915
out__unique_classes__trend,0.05545128162265715
out__radial_ratio__max,0.054756228327341214
out__ad_density_percent__std,0.05437265317571031
out__topic_shift__trend,0.05360687661581518
out__audio_novelty__q25,0.053450735300349494
out__visual_momentum__std,0.05235673438645846
out__ekman_sadness__max,0.0504159935578413
out__wps__q75,0.049525386156488244
out__storytelling__mean,0.04950762992562121
out__ad_segment_length__std,0.04841432980066914
out__audio_topic_shift__max,0.0480109333939804
out__syntactic_depth__q75,0.04777337799886355
out__curiosity_gap__std,0.04755362250925061
out__cultural_ref_cnt__median,0.0474590004448016
out__visual_hook_similarity__min,0.04738946897853226
out__chapter_id__max,0.04729693326246857
out__semantic_novelty__max,0.045444926063550786
out__visual_topic_shift__q75,0.04475344502919722
out__edit_pace_x_screencast__max,0.04473142554024221
out__avg_word_length__median,0.04449362610457929
out__semantic_momentum__std,0.04398604587245053
out__segment_self_similarity__std,0.04389638951631168
out__visual_hook_similarity__max,0.04338827859247754
out__depth_variance__q75,0.043361578573535814
out__ekman_neutral__std,0.04266701506119609
out__has_example__mean,0.04224887874264453
out__audio_momentum__max,0.04222625117347913
out__audio_self_similarity__median,0.04217607035212256
out__speaker_prob__mean,0.04209177572558955
out__aesthetic_score__q75,0.04204868439604806
evidence_authority_intervals,0.04160600959660723
out__visual_topic_shift__median,0.04151843687947154
out__scene_novelty__q25,0.04140028109746109
out__is_ad__trend,0.04067596286082672
out__audio_hook_similarity__q25,0.04051967499876521
out__audio_momentum__median,0.040509876304154334
out__semantic_novelty__std,0.04045554626093785
out__lexical_diversity__mean,0.040350192254948195
out__cultural_ref_cnt__max,0.04027059420255326
out__semantic_momentum__q25,0.03994638595029428
out__topic_shift__std,0.039538930867184366
out__syntactic_depth__trend,0.03930299746319812
out__is_intro__mean,0.039066201361219424
out__cumulative_info__std,0.038773229483078785
out__cumulative_info__max,0.03875975958308517
out__semantic_novelty__q25,0.03838281414456417
out__audio_self_similarity__mean,0.03817722763810551
out__hook_similarity__q25,0.03807302580479545
out__cultural_ref_cnt__mean,0.03769034879244894
out__cultural_ref_cnt__min,0.03748131826958434
out__syntactic_depth__max,0.037407164354883365
out__information_density__max,0.03692670447279426
out__syntactic_depth__min,0.036779215761121385
out__visual_self_similarity__min,0.036333108734254514
out__storytelling__max,0.03607583214150998
out__ad_density_percent__mean,0.03583310459029845
out__lexical_diversity__std,0.03466965655080782
out__edit_pace_x_screencast__mean,0.03447333012853823
out__scene_novelty__std,0.0344216109640451
out__avg_word_length__mean,0.034185979221886056
out__information_density__q75,0.03404073268827603
out__topic_change_rate__std,0.03386571606430854
out__visual_self_similarity__trend,0.033740949946897324
out__audio_momentum__mean,0.033601740842475074
out__ekman_sadness__trend,0.033267514043236315
out__hook_similarity__std,0.03310171976503169
out__cumulative_info__median,0.03304648237505152
out__hook_similarity__median,0.03174624490083501
out__viewer_engagement__std,0.03173186933427558
out__audio_hook_similarity__min,0.03162905487542234
out__aesthetic_score__trend,0.031549118795627336
out__audio_hook_similarity__max,0.031353647927273215
out__viewer_engagement__max,0.03135023734665045
out__pitch_mean__std,0.031019923735646875
out__visual_self_similarity__max,0.0308747936990846
out__aesthetic_score__std,0.030394752204783014
out__cumulative_info__mean,0.030216449383737014
out__is_ad__mean,0.03017792590086708
out__wps__q25,0.030077401525526477
out__crutch_cnt__trend,0.030040915208734885
out__visual_self_similarity__q75,0.02979005251831422
out__visual_hook_similarity__q25,0.02940059372674849
out__segment_self_similarity__trend,0.028509481231209267
out__ekman_intensity__q25,0.028484987279994156
out__depth_variance__trend,0.02830247213249009
out__wps__std,0.028281283810594127
out__chapter_id__std,0.02807052238609776
out__audio_novelty__mean,0.02786389952584692
out__avg_word_length__trend,0.027841656506878514
out__speech_complexity__min,0.027732135211932064
out__visual_hook_similarity__trend,0.027608630501844846
out__visual_momentum__q75,0.02721627406165264
out__aesthetic_score__min,0.0270903818517636
out__semantic_momentum__min,0.026555315062147228
out__visual_momentum__trend,0.02632067635937569
out__ekman_excitement__mean,0.026175335484643947
out__text_prob__median,0.025817516381234133
out__information_density__min,0.024840891149015457
out__lexical_diversity__q25,0.024212063039608836
out__object_count__mean,0.024003068641223566
out__cultural_ref_cnt__q25,0.023909428565834508
out__hook_has_address__trend,0.023536721851577815
out__audio_self_similarity__std,0.02292099656960563
out__is_question__trend,0.0228597720966744
out__ekman_excitement__std,0.022779540424524222
out__semantic_novelty__q75,0.02271704340225178
out__cumulative_info__q25,0.022659768402533458
out__semantic_momentum__median,0.022407902943068603
out__avg_word_length__max,0.02155314622857566
out__visual_topic_shift__q25,0.021385818771240232
out__has_example__median,0.021312777860665995
out__viewer_address__max,0.02110915519821518
out__chapter_id__mean,0.02070416129064674
out__topic_shift__max,0.020604996370892123
out__ekman_intensity__median,0.02057656856209735
out__visual_self_similarity__q25,0.020406331931486096
out__depth_variance__min,0.0203449733483825
out__ekman_sadness__std,0.02028896943606237
out__cumulative_info__trend,0.02017025256105418
out__speech_complexity__std,0.020029918534270434
out__wps__max,0.019934447401041888
out__is_question__std,0.019783867284737532
out__audio_hook_similarity__std,0.019706591717264115
out__is_intro__trend,0.01928097681034313
out__visual_self_similarity__median,0.01925382241581806
out__avg_word_length__q75,0.018954975762337428
out__has_example__q75,0.01855651970280679
out__syntactic_depth__std,0.018366205827095566
out__audio_novelty__min,0.017909115389176763
out__has_example__trend,0.01760334442204003
out__cumulative_info__q75,0.017589074571856704
out__curiosity_gap__trend,0.01750301543591725
out__wps__median,0.017419615380308524
out__object_count__q75,0.0167448181677347
out__depth_mean__mean,0.016366720916397265
out__depth_mean__std,0.016280458985788632
out__segment_self_similarity__q75,0.016176372361764856
out__visual_topic_shift__trend,0.015912769861994896
out__visual_hook_similarity__median,0.01581240494263051
out__is_outro__trend,0.015594925912491456
out__segment_self_similarity__median,0.015139782090703675
out__storytelling__std,0.014810502369173034
out__hook_score__q25,0.014612012411390707
out__viewer_engagement__median,0.014519485967844687
out__is_ad__std,0.014483354676761703
out__topic_shift__q75,0.014078168731501103
out__storytelling__median,0.013998063861747501
out__semantic_momentum__trend,0.013631896282676187
out__cultural_ref_cnt__q75,0.013582793397151243
out__audio_self_similarity__q25,0.013106138794168937
out__topic_change_rate__trend,0.013101460889018868
out__depth_variance__max,0.013076944819133398
out__segment_self_similarity__max,0.01289017997908692
out__audio_topic_shift__median,0.01288713064362832
out__audio_novelty__q75,0.012769493379616356
out__audio_hook_similarity__mean,0.012419103726937376
out__depth_mean__q75,0.012266971758892587
out__depth_mean__median,0.012241978386070706
out__viewer_engagement__mean,0.0119615639402547
out__unique_classes__mean,0.011858156660305604
out__beat_sync_ratio__std,0.011821730334385756
out__is_outro__mean,0.011811486963672367
out__hook_score__q75,0.011144407041260192
out__visual_hook_similarity__mean,0.011077805942671744
out__visual_momentum__max,0.011032572933220996
out__avg_word_length__std,0.010728677276584388
out__ekman_neutral__max,0.0106200514726242
out__is_intro__std,0.010385493583340996
out__curiosity_gap__mean,0.010074572693146617
out__object_count__trend,0.009665869742030212
out__is_question__mean,0.009478036110619164
out__ekman_intensity__min,0.009381995956273474
out__ad_density_percent__median,0.009305493510420409
out__audio_momentum__q25,0.009182617272945233
out__syntactic_depth__q25,0.009136703928268005
out__ad_density_percent__q75,0.009077526942765961
out__storytelling__q75,0.009046586472425743
out__hook_score__max,0.008842713267286471
out__hook_similarity__trend,0.0086647808924309
out__visual_momentum__median,0.008525603190368174
out__semantic_momentum__max,0.008363388069432796
out__hook_score__min,0.008357600431644064
out__ekman_joy__max,0.008263730636125857
out__semantic_novelty__median,0.00784721426652971
out__depth_mean__min,0.007801539997655084
out__semantic_novelty__mean,0.007574233351330216
out__information_density__std,0.007548761829860438
out__depth_mean__q25,0.007407191645051064
out__pitch_mean__min,0.007283404744925075
out__viewer_engagement__q75,0.007232535348236034
out__segment_self_similarity__mean,0.006994028191126413
out__ekman_neutral__q75,0.0067402464987324825
out__ad_density_percent__max,0.0065420875828231416
out__visual_momentum__q25,0.006333305858474822
out__ekman_joy__mean,0.006171716092149985
out__cultural_ref_cnt__std,0.006003969479687168
out__topic_shift__q25,0.006003918716586948
out__ekman_intensity__std,0.005985718991714986
out__audio_topic_shift__mean,0.005949050570884334
out__ekman_excitement__max,0.005861850573629468
out__ad_segment_length__mean,0.005690987345426552
out__unique_classes__std,0.005429434607318063
out__n_ad_segments__trend,0.005264228531285697
out__cumulative_info__min,0.005168709874011524
out__audio_self_similarity__q75,0.005145867152412468
out__visual_hook_similarity__std,0.005128360579328726
out__ekman_joy__q75,0.00512736187363747
out__syntactic_depth__mean,0.005092345249417691
out__syntactic_depth__median,0.004867193300464309
out__audio_hook_similarity__q75,0.004750975527933786
out__information_density__q25,0.004747677644719897
out__ekman_joy__median,0.004615083491916127
out__audio_topic_shift__q75,0.004503307265678521
out__ekman_sadness__mean,0.004348510077304023
out__scene_novelty__mean,0.0043009247111964865
out__visual_topic_shift__std,0.0042413153641515395
out__audio_self_similarity__min,0.004213050017370428
out__lexical_diversity__median,0.0040429397337733135
out__ekman_joy__q25,0.0038936230304914186
out__aesthetic_score__q25,0.003857449733943983
out__topic_shift__mean,0.003822242623339313
out__ekman_neutral__median,0.003811328570039315
out__viewer_engagement__q25,0.003579328366532907
out__visual_self_similarity__mean,0.0034950002174311406
out__overlay_prob__q25,0.003091553493304533
out__hook_score__median,0.0029491734613438314
out__ekman_neutral__mean,0.0028196821523162495
out__hook_similarity__max,0.002547088595053616
out__aesthetic_score__median,0.002508926204098063
out__avg_word_length__q25,0.002493654255105823
out__ekman_joy__std,0.0023521621285302044
out__ad_density_percent__trend,0.002279226913644827
out__depth_variance__std,0.002220815271155617
out__audio_momentum__std,0.0019688074161539762
out__audio_topic_shift__q25,0.0019677187288278854
out__ad_density_percent__q25,0.0017231189030654619
out__ad_density_percent__min,0.0016270478413756742
out__object_count__max,0.001262579090826224
out__semantic_momentum__mean,0.0012545546612320996
out__ekman_intensity__max,0.001118503721813038
out__avg_word_length__min,0.0010601018828800006
out__audio_self_similarity__max,0.0010426441753418213
out__hook_similarity__mean,0.00102656979282561
out__ekman_neutral__q25,0.000832306079255455
out__information_density__mean,0.0007996886623254805
channel_subscribers,0.0
linguistic__technical_term_density,0.0
out__speaker_prob__min,0.0
out__text_prob__min,0.0
out__motion_speed__min,0.0
out__edit_pace__min,0.0
out__edit_pace__median,0.0
out__edit_pace__q25,0.0
out__edit_pace__q75,0.0
out__scene_novelty__min,0.0
out__overlay_prob__min,0.0
out__bumper_score__min,0.0
out__bumper_score__median,0.0
out__bumper_score__q25,0.0
out__bumper_score__q75,0.0
out__flow_mag_med__min,0.0
out__radial_ratio__min,0.0
out__centroid__min,0.0
out__rolloff__min,0.0
out__pause_rate__min,0.0
out__pause_rate__q25,0.0
out__speech_rate_cv__min,0.0
out__beat_sync__min,0.0
out__beat_sync__median,0.0
out__beat_sync__q25,0.0
out__beat_sync__q75,0.0
out__beat_sync_ratio__min,0.0
out__beat_sync_ratio__median,0.0
out__beat_sync_ratio__q25,0.0
out__beat_sync_ratio__q75,0.0
out__wps__min,0.0
out__viewer_address__min,0.0
out__viewer_address__median,0.0
out__viewer_address__q25,0.0
out__viewer_address__q75,0.0
out__crutch_cnt__min,0.0
out__crutch_cnt__median,0.0
out__crutch_cnt__q25,0.0
out__is_ad__min,0.0
out__is_ad__median,0.0
out__is_ad__q25,0.0
out__is_ad__q75,0.0
out__ad_segment_length__min,0.0
out__ad_segment_length__median,0.0
out__ad_segment_length__q25,0.0
out__ad_segment_length__q75,0.0
out__n_ad_segments__std,0.0
out__hook_similarity__min,0.0
out__segment_self_similarity__min,0.0
out__semantic_novelty__min,0.0
out__hook_has_address__std,0.0
out__is_question__min,0.0
out__is_question__median,0.0
out__is_question__q25,0.0
out__is_question__q75,0.0
out__chapter_id__min,0.0
out__n_chapters__std,0.0
out__topic_change_rate__min,0.0
out__topic_change_rate__q25,0.0
out__curiosity_gap__min,0.0
out__curiosity_gap__median,0.0
out__curiosity_gap__q25,0.0
out__curiosity_gap__q75,0.0
out__storytelling__min,0.0
out__storytelling__q25,0.0
out__viewer_engagement__min,0.0
out__has_example__min,0.0
out__has_example__q25,0.0
out__is_intro__min,0.0
out__is_intro__median,0.0
out__is_intro__q25,0.0
out__is_intro__q75,0.0
out__is_outro__min,0.0
out__is_outro__median,0.0
out__is_outro__q25,0.0
out__is_outro__q75,0.0
out__visual_momentum__min,0.0
out__object_count__min,0.0
out__unique_classes__min,0.0
out__audio_momentum__min,0.0
out__edit_pace_x_screencast__min,0.0
out__edit_pace_x_screencast__median,0.0
out__edit_pace_x_screencast__q25,0.0
out__edit_pace_x_screencast__q75,0.0
out__is_ad_x_viewer_address__min,0.0
out__is_ad_x_viewer_address__median,0.0
out__is_ad_x_viewer_address__q25,0.0
out__is_ad_x_viewer_address__q75,0.0
out__question_density__min,0.0
out__question_density__q25,0.0
out__ekman_excitement__min,0.0
out__ekman_excitement__median,0.0
out__ekman_excitement__q25,0.0
out__ekman_excitement__q75,0.0
out__ekman_sadness__min,0.0
out__ekman_sadness__median,0.0
out__ekman_sadness__q25,0.0
out__ekman_sadness__q75,0.0
out__ekman_neutral__min,0.0
